City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
297,Price,39.5994,-110.8107,51.12,32,75,25.32,US,2022-05-20 20:41:17
298,Vryburg,-26.9566,24.7284,46.87,85,73,14.47,ZA,2022-05-20 20:41:18
299,Lata,40.1629,-8.3327,71.13,52,100,1.21,PT,2022-05-20 20:41:18
300,Ambilobe,-13.2,49.05,70.0,82,20,4.21,MG,2022-05-20 20:41:19
301,Wesselsbron,-27.8549,26.3658,48.67,88,100,14.09,ZA,2022-05-20 20:41:19
302,Yumen,40.2833,97.2,63.25,27,2,8.52,CN,2022-05-20 20:41:20
303,Nisia Floresta,-6.0911,-35.2086,85.01,86,68,6.22,BR,2022-05-20 20:41:20
304,Vaitape,-16.5167,-151.75,80.28,73,19,11.7,PF,2022-05-20 20:41:20
305,Bambous Virieux,-20.3428,57.7575,76.21,83,40,8.05,MU,2022-05-20 20:41:21
306,Vostok,46.4856,135.8833,53.01,69,57,4.59,RU,2022-05-20 20:41:21
307,Tasiilaq,65.6145,-37.6368,37.56,73,17,5.08,GL,2022-05-20 20:41:22
308,Hamilton,39.1834,-84.5333,89.22,51,0,20.71,US,2022-05-20 20:39:45
309,Mildura,-34.2,142.15,46.08,84,73,12.06,AU,2022-05-20 20:41:22
310,Dubuque,42.4833,-90.8668,66.79,68,100,13.8,US,2022-05-20 20:40:10
311,Nanortalik,60.1432,-45.2371,38.88,81,42,6.4,GL,2022-05-20 20:41:24
312,Cerro Largo,-28.1486,-54.7381,53.65,72,0,4.32,BR,2022-05-20 20:41:24
313,Longyearbyen,78.2186,15.6401,33.64,69,75,3.44,SJ,2022-05-20 20:41:25
314,Pacific Grove,36.6177,-121.9166,74.01,65,0,14.0,US,2022-05-20 20:41:25
315,Coroata,-4.13,-44.1242,74.34,97,100,2.28,BR,2022-05-20 20:41:25
316,Esperance,-33.8667,121.9,61.34,69,67,7.29,AU,2022-05-20 20:41:26
317,Douglas,41.3,-96.167,70.52,35,100,14.97,US,2022-05-20 20:41:26
318,Port Hedland,-20.3167,118.5667,73.45,100,100,5.75,AU,2022-05-20 20:41:27
319,Puerto Escondido,15.85,-97.0667,88.36,50,100,14.58,MX,2022-05-20 20:41:27
320,Aklavik,68.2191,-135.0107,50.0,46,75,3.44,CA,2022-05-20 20:41:28
321,Yeniseysk,58.4497,92.1703,50.47,71,44,5.12,RU,2022-05-20 20:41:28
322,Nemuro,43.3236,145.575,47.59,91,1,6.51,JP,2022-05-20 20:41:29
323,Mitsamiouli,-11.3847,43.2844,79.54,70,13,5.55,KM,2022-05-20 20:41:29
324,Kuala Terengganu,5.3302,103.1408,80.55,94,20,3.44,MY,2022-05-20 20:41:30
325,Byron Bay,-28.65,153.6167,60.71,82,100,13.96,AU,2022-05-20 20:41:27
326,Gornopravdinsk,60.05,69.9,39.81,84,91,12.28,RU,2022-05-20 20:42:31
327,Colac,-38.3333,143.5833,47.84,94,1,3.0,AU,2022-05-20 20:42:31
328,Tabligbo,6.5833,1.5,79.11,84,60,6.49,TG,2022-05-20 20:42:32
329,Bowen,-20.0167,148.2333,70.99,81,98,11.5,AU,2022-05-20 20:41:49
330,Bereda,43.2686,-7.5406,59.58,96,95,5.01,ES,2022-05-20 20:42:32
331,Ler,8.3018,30.1418,79.68,64,100,3.36,SS,2022-05-20 20:42:33
332,Te Anau,-45.4167,167.7167,42.49,88,100,5.06,NZ,2022-05-20 20:42:33
333,Ransang,8.9603,117.5828,79.14,84,99,4.03,PH,2022-05-20 20:42:34
334,Kindu,-2.95,25.95,72.61,83,100,1.7,CD,2022-05-20 20:42:34
335,Dano,11.15,-3.0667,88.38,44,48,13.11,BF,2022-05-20 20:42:34
336,Hearst,49.6835,-83.6665,59.25,89,100,12.55,CA,2022-05-20 20:42:35
337,Araouane,18.9048,-3.5265,92.08,9,25,7.78,ML,2022-05-20 20:42:35
338,Guacimo,10.2104,-83.6807,80.38,88,78,4.29,CR,2022-05-20 20:42:36
339,Nara,34.6851,135.8049,66.49,52,100,0.6,JP,2022-05-20 20:42:36
340,Inhambane,-23.865,35.3833,73.69,87,100,10.87,MZ,2022-05-20 20:42:37
341,Warren,39.4334,-84.1666,88.29,50,0,19.57,US,2022-05-20 20:38:24
342,Denpasar,-8.65,115.2167,78.46,94,40,2.3,ID,2022-05-20 20:38:29
343,Yar-Sale,66.8333,70.8333,33.33,91,100,20.69,RU,2022-05-20 20:42:37
344,General Roca,-39.0333,-67.5833,62.62,30,0,25.86,AR,2022-05-20 20:42:38
345,Worland,44.0169,-107.9554,47.61,49,75,20.71,US,2022-05-20 20:39:57
346,Sai Buri,6.7013,101.6168,77.88,86,90,5.97,TH,2022-05-20 20:42:39
347,Hambantota,6.1241,81.1185,78.89,85,69,14.5,LK,2022-05-20 20:42:39
348,Deputatskiy,69.3,139.9,29.46,98,100,1.16,RU,2022-05-20 20:42:39
349,Bengkulu,-3.8004,102.2655,75.92,87,82,3.94,ID,2022-05-20 20:42:40
350,Bertoua,4.5833,13.6833,69.31,96,100,1.83,CM,2022-05-20 20:42:41
351,Guerrero Negro,27.9769,-114.0611,72.52,52,1,15.93,MX,2022-05-20 20:42:41
352,Lazaro Cardenas,17.9583,-102.2,83.79,54,93,11.16,MX,2022-05-20 20:42:42
353,Phalombe,-15.8064,35.6507,65.19,85,68,1.5,MW,2022-05-20 20:42:42
354,New Norfolk,-42.7826,147.0587,40.5,86,10,2.42,AU,2022-05-20 20:42:42
355,Columbus,39.9612,-82.9988,86.88,56,100,20.71,US,2022-05-20 20:41:03
356,Marang,5.2056,103.2059,80.51,88,97,4.54,MY,2022-05-20 20:42:43
357,Vasai,19.47,72.8,84.29,72,100,10.54,IN,2022-05-20 20:42:44
358,Itau De Minas,-20.7394,-46.7522,54.21,50,0,1.54,BR,2022-05-20 20:42:44
359,Walvis Bay,-22.9575,14.5053,55.09,71,0,6.91,NA,2022-05-20 20:42:44
360,Laja,-37.2667,-72.7,59.29,66,34,6.11,CL,2022-05-20 20:42:45
361,Jiaocheng,24.6774,116.1389,69.55,97,96,2.37,CN,2022-05-20 20:42:45
362,Atambua,-9.1061,124.8925,70.45,88,61,4.56,ID,2022-05-20 20:42:46
363,Katangli,51.7102,143.2326,35.1,89,100,10.71,RU,2022-05-20 20:42:46
364,Vestmannaeyjar,63.4427,-20.2734,50.61,81,100,7.47,IS,2022-05-20 20:42:47
365,Marsa Matruh,31.3525,27.2453,66.4,68,40,11.5,EG,2022-05-20 20:42:47
366,Moanda,-1.5575,13.2178,72.68,97,100,2.73,GA,2022-05-20 20:42:48
367,Miquelon,47.0975,-56.3814,53.6,73,40,6.6,PM,2022-05-20 20:42:48
368,Sao Joao Da Barra,-21.6403,-41.0511,73.49,67,37,11.05,BR,2022-05-20 20:42:48
369,Belmonte,-15.8631,-38.8828,70.59,59,60,8.99,BR,2022-05-20 20:42:49
370,Vila Velha,-20.3297,-40.2925,73.35,60,0,12.66,BR,2022-05-20 20:38:32
371,Kargasok,59.0556,80.8572,44.51,83,51,15.68,RU,2022-05-20 20:42:50
372,Avera,33.194,-82.5271,93.54,27,100,11.52,US,2022-05-20 20:43:50
373,Hornepayne,49.2138,-84.7705,52.34,85,100,12.28,CA,2022-05-20 20:43:51
374,Montrose,38.4166,-108.2673,29.61,71,100,7.54,US,2022-05-20 20:42:54
375,Qasigiannguit,68.8193,-51.1922,35.85,76,100,0.74,GL,2022-05-20 20:43:51
376,Genhe,50.7833,121.5167,43.88,79,8,3.87,CN,2022-05-20 20:43:52
377,Nishihara,26.1842,127.7558,73.06,88,100,17.27,JP,2022-05-20 20:43:52
378,Parsabad,39.6482,47.9174,56.32,71,100,4.05,IR,2022-05-20 20:43:53
379,Shaunavon,49.6501,-108.4181,44.38,44,100,23.47,CA,2022-05-20 20:40:59
380,Parnamirim,-5.9156,-35.2628,84.54,83,40,9.22,BR,2022-05-20 20:43:53
381,Khani,41.9563,42.9566,42.37,99,100,2.15,GE,2022-05-20 20:43:54
382,Bumba,2.1833,22.4667,72.45,94,100,3.18,CD,2022-05-20 20:43:54
383,Sao Jose Da Coroa Grande,-8.8978,-35.1478,77.23,86,74,5.1,BR,2022-05-20 20:43:55
384,Mnogovershinnyy,53.9353,139.9242,38.73,75,52,4.12,RU,2022-05-20 20:43:55
385,Shiyan,32.6475,110.7781,61.07,78,100,1.95,CN,2022-05-20 20:43:56
386,Kandi,11.1342,2.9386,86.09,49,100,4.34,BJ,2022-05-20 20:43:56
387,Shimoda,34.6667,138.95,66.42,84,100,6.11,JP,2022-05-20 20:43:56
388,Le Port,-20.9373,55.2919,75.25,58,30,3.31,RE,2022-05-20 20:43:57
389,Garden City,42.3256,-83.331,86.25,57,100,24.16,US,2022-05-20 20:43:57
390,Castle Rock,39.3722,-104.8561,38.95,94,100,8.01,US,2022-05-20 20:43:58
391,Garoua Boulai,5.8833,14.55,65.64,94,86,1.54,CM,2022-05-20 20:43:58
392,Mudon,16.2578,97.7164,77.58,91,100,15.28,MM,2022-05-20 20:43:59
393,Chudniv,50.052,28.1175,58.24,90,62,10.67,UA,2022-05-20 20:43:59
394,Linxia,35.6003,103.2064,54.5,79,100,1.57,CN,2022-05-20 20:43:59
395,Huarmey,-10.0681,-78.1522,69.64,79,22,10.87,PE,2022-05-20 20:44:00
396,Sao Raimundo Nonato,-9.0153,-42.6994,79.16,63,94,7.38,BR,2022-05-20 20:44:00
397,Provideniya,64.3833,-173.3,47.32,56,19,10.49,RU,2022-05-20 20:44:01
398,Yinchuan,38.4681,106.2731,70.83,13,100,5.95,CN,2022-05-20 20:44:01
399,Tabas,33.5959,56.9244,82.26,13,4,2.08,IR,2022-05-20 20:44:02
400,Gat,31.61,34.7642,79.39,35,98,8.01,IL,2022-05-20 20:44:02
401,Bukachacha,52.9833,116.9167,45.34,60,52,3.38,RU,2022-05-20 20:44:03
402,Tura,25.5198,90.2201,71.67,97,92,1.79,IN,2022-05-20 20:44:03
403,Nuevitas,21.5453,-77.2644,83.3,74,100,10.27,CU,2022-05-20 20:44:04
404,Krasnoselkup,65.7,82.4667,46.15,85,100,9.62,RU,2022-05-20 20:44:04
405,Pital,2.2665,-75.8044,75.47,73,49,6.49,CO,2022-05-20 20:44:04
406,Malinovoye Ozero,51.6753,79.7825,61.83,39,95,6.42,RU,2022-05-20 20:44:05
407,Kathmandu,27.7167,85.3167,62.82,94,40,3.44,NP,2022-05-20 20:43:18
408,Veinticinco De Mayo,-35.4323,-60.1727,58.26,46,57,5.59,AR,2022-05-20 20:44:06
409,Acapulco,16.8634,-99.8901,84.02,58,100,14.97,MX,2022-05-20 20:40:07
410,Pangnirtung,66.1451,-65.7125,35.37,87,100,1.14,CA,2022-05-20 20:44:07
411,Lavumisa,-27.31,31.892,63.55,97,21,4.05,SZ,2022-05-20 20:44:07
412,Santa Cruz,-17.8,-63.1667,77.05,33,6,13.8,BO,2022-05-20 20:43:30
413,Kysyl-Syr,63.8986,122.7617,42.39,68,2,2.82,RU,2022-05-20 20:44:08
414,Himberg,48.0644,16.448,74.75,57,0,10.36,AT,2022-05-20 20:44:08
415,Tukrah,32.5341,20.5791,63.73,76,0,8.32,LY,2022-05-20 20:44:09
416,Ha Giang,22.8333,104.9833,71.85,99,100,2.1,VN,2022-05-20 20:44:09
417,Labuhan,-6.8844,112.2051,76.91,90,100,7.18,ID,2022-05-20 20:44:10
418,Cidreira,-30.1811,-50.2056,57.67,74,0,5.84,BR,2022-05-20 20:44:10
419,Egvekinot,66.3167,-179.1667,38.35,70,74,2.55,RU,2022-05-20 20:44:11
420,Rio Grande,-32.035,-52.0986,66.31,64,0,4.99,BR,2022-05-20 20:44:44
421,Huejuquilla El Alto,22.6,-103.8667,86.58,11,0,21.09,MX,2022-05-20 20:45:11
422,Trapani,37.8333,12.6667,65.28,88,0,4.61,IT,2022-05-20 20:44:38
423,Innisfail,-17.5333,146.0333,71.65,92,97,6.6,AU,2022-05-20 20:45:12
424,Dudinka,69.4058,86.1778,42.62,91,100,11.1,RU,2022-05-20 20:45:13
425,Bulgan,48.8125,103.5347,57.94,46,7,0.6,MN,2022-05-20 20:45:13
426,San Patricio,28.017,-97.5169,87.69,51,32,22.37,US,2022-05-20 20:45:14
427,Klyuchi,52.2667,79.1667,62.46,44,93,6.96,RU,2022-05-20 20:45:06
428,Rundu,-17.9333,19.7667,58.1,24,0,6.82,NA,2022-05-20 20:45:15
429,Qui Nhon,13.7667,109.2333,77.45,89,100,4.32,VN,2022-05-20 20:45:15
430,Nouadhibou,20.931,-17.0347,67.98,83,42,21.85,MR,2022-05-20 20:45:05
431,Turayf,31.6725,38.6637,75.45,23,0,13.8,SA,2022-05-20 20:45:16
432,Broken Hill,-31.95,141.4333,49.28,84,100,10.54,AU,2022-05-20 20:45:16
433,Galesong,-5.3166,119.3661,77.02,83,95,6.4,ID,2022-05-20 20:45:17
434,Kijang,35.2442,129.2139,60.53,77,6,3.42,KR,2022-05-20 20:45:17
435,Malakal,9.5334,31.6605,87.87,47,97,5.55,SS,2022-05-20 20:45:17
436,North Bend,43.4065,-124.2243,63.91,75,0,24.16,US,2022-05-20 20:45:13
437,Litovko,49.2361,135.1742,47.48,97,100,4.74,RU,2022-05-20 20:45:18
438,Mecca,21.4267,39.8261,92.52,17,0,6.31,SA,2022-05-20 20:45:19
439,Cockburn Town,21.4612,-71.1419,80.64,83,98,17.83,TC,2022-05-20 20:45:19
440,Coos Bay,43.3665,-124.2179,63.99,75,0,24.16,US,2022-05-20 20:45:20
441,Atyrau,47.1167,51.8833,50.02,93,75,15.66,KZ,2022-05-20 20:45:20
442,Weyburn,49.6668,-103.8511,39.42,70,100,23.02,CA,2022-05-20 20:45:21
443,Lengshuijiang,27.6881,111.4294,62.08,96,99,1.21,CN,2022-05-20 20:45:21
444,Ilulissat,69.2167,-51.1,35.62,75,75,9.22,GL,2022-05-20 20:45:22
445,Berlevag,70.8578,29.0864,37.35,70,75,13.8,NO,2022-05-20 20:41:26
446,Ocean City,39.2776,-74.5746,77.25,86,54,4.0,US,2022-05-20 20:45:22
447,Mabaruma,8.2,-59.7833,81.16,72,24,6.58,GY,2022-05-20 20:45:23
448,Moyobamba,-6.05,-76.9667,72.95,91,54,1.97,PE,2022-05-20 20:45:23
449,Mae Hong Son,19.3003,97.9685,74.89,99,100,0.81,TH,2022-05-20 20:45:24
450,Sarkand,45.41,79.9186,61.72,45,100,5.75,KZ,2022-05-20 20:45:24
451,Vozrozhdeniye,44.5503,38.2136,53.02,90,43,4.92,RU,2022-05-20 20:45:25
452,Elesbao Veloso,-6.2019,-42.1403,73.9,93,96,3.33,BR,2022-05-20 20:45:25
453,Lolodorf,3.2333,10.7333,71.17,100,100,2.77,CM,2022-05-20 20:45:26
454,Praia Da Vitoria,38.7333,-27.0667,66.45,82,20,6.64,PT,2022-05-20 20:45:26
455,Salto,-31.3833,-57.9667,62.76,63,0,11.5,UY,2022-05-20 20:45:26
456,Recco,44.3623,9.1435,69.55,85,25,7.16,IT,2022-05-20 20:45:27
457,San Quintin,30.4833,-115.95,66.94,66,18,12.73,MX,2022-05-20 20:45:27
458,Polyarnyy,69.1989,33.4478,33.33,74,61,13.51,RU,2022-05-20 20:45:28
459,Domoni,-12.2569,44.5319,76.68,80,13,1.81,KM,2022-05-20 20:45:28
460,Montceau-Les-Mines,46.6667,4.3667,72.52,92,64,5.7,FR,2022-05-20 20:45:29
461,Manzhouli,49.6,117.4333,52.59,33,6,8.21,CN,2022-05-20 20:45:29
462,Jennings,38.7192,-90.2604,89.2,59,75,20.71,US,2022-05-20 20:45:30
463,Labrea,-7.2586,-64.7981,82.76,59,37,0.69,BR,2022-05-20 20:45:30
464,Dongying,37.4564,118.4856,69.22,41,0,7.56,CN,2022-05-20 20:45:31
465,Rodrigues Alves,-7.738,-72.6509,82.6,54,24,1.14,BR,2022-05-20 20:45:31
466,Port Keats,-14.25,129.55,72.99,56,5,8.19,AU,2022-05-20 20:45:32
467,Killybegs,54.6333,-8.45,53.31,86,17,18.57,IE,2022-05-20 20:46:32
468,Eyrarbakki,63.863,-21.1481,53.65,76,100,4.56,IS,2022-05-20 20:46:33
469,Moranbah,-22.0016,148.0466,61.3,92,100,22.08,AU,2022-05-20 20:46:33
470,Syamzha,60.0158,41.0614,27.99,87,9,3.18,RU,2022-05-20 20:46:33
471,Tiarei,-17.5333,-149.3333,84.22,73,13,9.08,PF,2022-05-20 20:46:34
472,Angoche,-16.2325,39.9086,75.25,80,7,5.95,MZ,2022-05-20 20:46:34
473,Soe,-9.8607,124.284,65.19,92,92,5.3,ID,2022-05-20 20:46:35
474,Zhangjiakou,40.81,114.8794,64.49,27,0,2.66,CN,2022-05-20 20:46:35
475,Ahipara,-35.1667,173.1667,58.82,63,99,13.53,NZ,2022-05-20 20:46:36
476,Tecolutla,20.4833,-97.0167,87.62,64,11,18.03,MX,2022-05-20 20:46:36
477,Tessalit,20.1986,1.0114,93.11,12,76,6.42,ML,2022-05-20 20:46:37
478,Mariental,-24.6333,17.9667,45.25,45,0,14.99,NA,2022-05-20 20:46:37
479,Quang Ngai,15.1167,108.8,75.61,92,100,3.51,VN,2022-05-20 20:42:25
480,Maniitsoq,65.4167,-52.9,36.86,61,100,0.22,GL,2022-05-20 20:46:38
481,Bahia Blanca,-38.7196,-62.2724,56.75,43,100,8.32,AR,2022-05-20 20:46:38
482,Maralal,1.0968,36.698,60.04,67,100,7.61,KE,2022-05-20 20:46:39
483,Odesskoye,54.2111,72.9651,53.64,56,85,5.12,RU,2022-05-20 20:46:39
484,Sorland,67.667,12.6934,46.26,98,100,11.63,NO,2022-05-20 20:46:40
485,Faya,18.3851,42.4509,71.71,15,0,8.08,SA,2022-05-20 20:46:40
486,Cucutilla,7.5394,-72.7724,75.16,59,68,5.44,CO,2022-05-20 20:46:40
487,Beaverlodge,55.2166,-119.4361,49.35,29,10,6.96,CA,2022-05-20 20:46:41
488,Feijo,-8.1642,-70.3536,83.16,57,43,1.88,BR,2022-05-20 20:46:41
489,Roald,62.5833,6.1333,54.16,87,0,12.66,NO,2022-05-20 20:46:42
490,Kendari,-3.945,122.4989,74.95,94,100,3.87,ID,2022-05-20 20:46:42
491,Samalkot,17.05,82.1833,83.68,71,100,5.97,IN,2022-05-20 20:46:43
492,Muhos,64.808,25.9931,47.98,61,89,3.18,FI,2022-05-20 20:46:43
493,Anadyr,64.75,177.4833,34.3,86,100,2.24,RU,2022-05-20 20:46:44
494,Asau,46.4333,26.4,67.12,72,77,7.31,RO,2022-05-20 20:46:44
495,Nichinan,31.6,131.3667,61.59,95,100,8.46,JP,2022-05-20 20:46:45
496,Laguna,38.421,-121.4238,81.09,15,0,25.32,US,2022-05-20 20:46:45
497,Dhidhdhoo,6.8833,73.1,83.52,77,34,16.31,MV,2022-05-20 20:46:23
498,College,64.8569,-147.8028,67.59,35,20,3.44,US,2022-05-20 20:46:46
499,Klichka,50.4457,117.996,48.61,42,2,5.82,RU,2022-05-20 20:46:46
500,Tiznit,29.5833,-9.5,66.38,78,58,2.86,MA,2022-05-20 20:46:47
501,Bettiah,26.8,84.5,80.71,63,0,11.25,IN,2022-05-20 20:46:47
502,Romilly-Sur-Seine,48.5108,3.7263,57.58,92,7,4.41,FR,2022-05-20 20:46:48
503,Honningsvag,70.9821,25.9704,40.75,65,0,11.5,NO,2022-05-20 20:46:48
504,Madimba,-10.4,40.3333,74.16,88,96,8.39,TZ,2022-05-20 20:46:49
505,Timizart,36.8,4.2667,69.31,55,0,8.03,DZ,2022-05-20 20:46:49
506,Ballina,-28.8667,153.5667,60.78,79,100,15.7,AU,2022-05-20 20:46:49
507,Limbang,4.75,115.0,77.11,89,100,2.08,MY,2022-05-20 20:46:50
508,Tamandare,-8.7597,-35.1047,77.25,85,83,3.65,BR,2022-05-20 20:46:50
509,Beyneu,45.3167,55.2,60.87,52,89,17.38,KZ,2022-05-20 20:46:51
510,Benguela,-12.5763,13.4055,70.92,77,33,1.16,AO,2022-05-20 20:46:51
511,Harnosand,62.6323,17.9379,50.02,74,37,1.14,SE,2022-05-20 20:43:21
512,Ostersund,63.1792,14.6357,55.62,58,20,10.36,SE,2022-05-20 20:46:52
513,Kisangani,0.5167,25.2,73.18,95,100,1.99,CD,2022-05-20 20:46:52
514,Quatre Cocos,-20.2078,57.7625,76.08,72,72,16.02,MU,2022-05-20 20:46:53
515,Naze,28.3667,129.4833,72.52,93,100,18.16,JP,2022-05-20 20:42:42
516,Petropavlovsk-Kamchatskiy,53.0452,158.6483,37.99,100,100,4.47,RU,2022-05-20 20:48:15
517,Yelizovo,53.1873,158.3805,39.34,100,100,4.47,RU,2022-05-20 20:48:16
518,Nampula,-15.1165,39.2666,71.55,88,0,5.75,MZ,2022-05-20 20:48:16
519,Sal Rei,16.1833,-22.9167,71.2,85,84,19.19,CV,2022-05-20 20:48:16
520,Paamiut,61.994,-49.6678,35.29,84,97,8.3,GL,2022-05-20 20:48:17
521,Nizhniy Odes,63.6445,54.856,31.95,76,100,10.22,RU,2022-05-20 20:48:18
522,Lukovetskiy,64.2956,41.9211,32.68,66,100,5.75,RU,2022-05-20 20:48:19
523,Winneba,5.3511,-0.6231,78.67,86,93,9.91,GH,2022-05-20 20:48:20
524,Lircay,-12.9896,-74.7205,56.8,56,99,4.07,PE,2022-05-20 20:48:20
525,Dingle,10.9995,122.6711,77.18,91,100,4.32,PH,2022-05-20 20:48:21
526,Danielskuil,-28.1887,23.5395,47.32,95,100,26.96,ZA,2022-05-20 20:48:21
527,Rumford,44.5537,-70.5509,59.68,67,83,8.28,US,2022-05-20 20:48:22
528,Cairns,-16.9167,145.7667,74.07,91,40,10.36,AU,2022-05-20 20:45:28
529,Kapoeta,4.7717,33.5903,84.9,37,100,11.1,SS,2022-05-20 20:48:23
530,Tual,-5.6667,132.75,83.52,69,15,17.94,ID,2022-05-20 20:48:23
531,Doka,13.5167,35.7667,90.41,33,55,14.09,SD,2022-05-20 20:48:24
532,Sladkovo,55.5284,70.3385,46.81,62,97,6.67,RU,2022-05-20 20:48:24
533,Floro,61.5996,5.0328,57.24,76,75,0.0,NO,2022-05-20 20:48:25
534,Livingstonia,-10.606,34.1063,63.07,86,76,2.46,MW,2022-05-20 20:48:25
535,Urumqi,43.801,87.6005,65.35,37,0,2.24,CN,2022-05-20 20:48:26
536,Santiago Del Estero,-27.7951,-64.2615,69.04,32,0,7.96,AR,2022-05-20 20:48:26
537,Tadine,-21.55,167.8833,74.79,91,100,23.73,NC,2022-05-20 20:48:26
538,Shache,38.4167,77.2406,70.74,37,100,17.34,CN,2022-05-20 20:48:27
539,Gimli,50.6336,-96.9907,39.22,60,100,17.27,CA,2022-05-20 20:48:27
540,Berbera,10.4396,45.0143,91.13,40,68,2.71,SO,2022-05-20 20:48:28
541,Paita,-5.0892,-81.1144,70.39,74,33,17.43,PE,2022-05-20 20:48:28
542,Takaka,-40.85,172.8,52.56,74,75,10.69,NZ,2022-05-20 20:48:29
543,Desna,50.9273,30.7605,63.86,91,54,7.56,UA,2022-05-20 20:48:29
544,Yongan,39.6957,113.6871,60.6,38,3,2.68,CN,2022-05-20 20:48:30
545,Bela,25.9333,81.9833,88.52,52,1,10.87,IN,2022-05-20 20:48:30
546,Mayor Pablo Lagerenza,-19.9309,-60.7718,73.9,21,39,5.44,PY,2022-05-20 20:48:30
547,Strezhevoy,60.7333,77.5889,42.96,85,78,14.25,RU,2022-05-20 20:44:12
548,Port Orange,29.1383,-80.9956,87.87,58,75,10.36,US,2022-05-20 20:48:31
549,Alice Springs,-23.7,133.8833,40.55,87,1,5.75,AU,2022-05-20 20:48:32
550,Bardiyah,31.7561,25.0865,63.63,61,0,5.84,LY,2022-05-20 20:48:32
551,Shirokiy,49.758,129.523,50.94,90,74,6.76,RU,2022-05-20 20:48:32
552,Carsamba,41.1989,36.7219,55.78,87,0,4.61,TR,2022-05-20 20:48:33
553,Vanimo,-2.6741,141.3028,77.49,90,48,3.94,PG,2022-05-20 20:48:33
554,Tigil,57.8,158.6667,43.66,75,98,15.79,RU,2022-05-20 20:48:34
555,Llandrindod Wells,52.2416,-3.3787,53.38,94,34,13.53,GB,2022-05-20 20:48:34
556,Owando,-0.4819,15.8999,72.93,98,100,2.26,CG,2022-05-20 20:48:35
557,Palu,-0.8917,119.8707,76.17,95,100,1.95,ID,2022-05-20 20:48:35
558,Itarantim,-15.6597,-40.0656,65.62,36,98,5.68,BR,2022-05-20 20:49:36
559,Brae,60.3964,-1.353,49.06,93,97,7.09,GB,2022-05-20 20:49:36
560,Manbij,36.5281,37.9549,64.22,29,0,12.97,SY,2022-05-20 20:49:37
561,Bassar,9.25,0.7833,73.65,93,100,3.04,TG,2022-05-20 20:49:37
562,Marquette,46.5333,-87.6335,51.33,93,100,6.02,US,2022-05-20 20:49:37
563,Tupik,54.4253,119.9327,43.56,88,71,3.11,RU,2022-05-20 20:49:38
564,Ossora,59.2353,163.0719,35.91,99,100,2.62,RU,2022-05-20 20:49:38
565,Suez,29.9737,32.5263,72.79,59,71,17.58,EG,2022-05-20 20:49:39
566,Yarada,17.65,83.2667,86.32,74,40,11.5,IN,2022-05-20 20:49:39
567,Zermatt,46.0213,7.7491,59.77,60,100,12.66,CH,2022-05-20 20:49:40
568,Lahaina,20.8783,-156.6825,84.2,78,62,2.82,US,2022-05-20 20:49:40
569,Kiunga,-6.1219,141.2906,72.0,100,47,1.86,PG,2022-05-20 20:49:41
570,Nizhniy Tsasuchey,50.5167,115.1333,51.42,36,32,5.55,RU,2022-05-20 20:49:41
571,Tabou,4.423,-7.3528,77.86,87,100,11.86,CI,2022-05-20 20:49:42
